_id,sentence,target,aspect,score,type
327569,@ExpatWomanDubai yes it did ! & lt ; 3,@ExpatWomanDubai,@ExpatWomanDubai,1,headline
202246,Never try anything new on race day - good advice ! Salt Lake City Arts & Entertainment - Get Out : Tips From Triathletes http://t.co/fgW5Zh1A,Salt Lake City Arts & Entertainment,Salt Lake City Arts & Entertainment,1,headline
348567,"Hadeh RT @pacificplace : Latest updates from @BlackBerryID : No QUEUEING of Blackberry 9790 tonight , ( cont ) http://t.co/slaNhfb8",Blackberry,Blackberry,0,headline
420607,"I posted 10 photos on Facebook in the album ""11 June 2011"" http://fb.me/P3wGEfPq",Facebook,Facebook,0,headline
433278,I favorited a YouTube video -- Love and Mortar - Considering whether to use bamboo furn ... http://youtu.be/4q2hBTQzjfU?a,YouTube,YouTube,0,headline
304929,Back in the company of Jan Lundgren Trio this evening . This time at the Swedish ambassador's residence . A little bit of European melancholy .,Jan Lundgren,Jan Lundgren,0,headline
283305,@developweb1 MindGenies.com is a global Internet-based services and solutions provider with proven experience and capability to results,MindGenies.com,MindGenies.com,1,headline
474394,"Pricele ss: â @ nachofiesta : BREAKING : Rudy Giuliani ""entirely rejects"" Alwaleed's offer of 10 extra characters per tweet . â",Rudy Giuliani,Rudy Giuliani,0,headline
632777,Cowboys win ! The weekend is a good one now !,Cowboys,Cowboys,1,headline
104772,"prof in course outline . "" â A hero is a man who does what he can . The others do not do it . â â Romain Rolland ( Nobel laureate in literature ) """,Romain Rolland,Romain Rolland,0,headline
332285,I love Dropbox because very very easy http://db.tt/98jOC1x,Dropbox,Dropbox,1,headline
962532,Big Max Power ( BMP ) \ â s works . I like his portrait photographs . http://t.co/pKFU4hmz,Big Max Power,Big Max Power,1,headline
141452,Hazel ( in super power Mandarin ): #SGelections #NSPRally Gan Kim Yong keeps insisting current CPF policies are good . They don't change .,Hazel,Hazel,0,headline
230490,"and now the National Environmental Protection Agency is going to Instal pollution reading machine was bought 300 , 000 $ from Austria",National Environmental Protection Agency,National Environmental Protection Agency,1,headline
612541,What's your ranking on Google ? Need help increasing it ? I'm offering FREE SEO services to my followers !! Contact me right away for info !,Google,Google,0,headline
361734,OMG . McDonalds Has Wine on the Menu in South America http://t.co/ZcEQxbRH Plz RT,McDonalds,McDonalds,0,headline
291325,@NinjaaMonkey her name is holliday slater and she's horrible and she hates me cos I'm GAY and she loves shaun the sheeps retarded sister,holliday slater,holliday slater,-1,headline
170564,TeamWox Online Assistant : New Clients Support Tool for free promo -http://tinyurl.com/357ptbx,TeamWox,TeamWox,0,headline
477553,I posted a new photo to Facebook http://t.co/3CI5bshS,Facebook,Facebook,0,headline
884591,@shondarhimes Just love new episode of GA . Have watched all seasons . Thanks Shonda for the best Show ever . From Russia with love ) ) ),Shonda,Shonda,1,headline
153702,;) Knowing is not enough ; we must apply . Willing is not enough ; we must do . Johann Goethe,Johann Goethe,Johann Goethe,0,headline
693754,Many Aging #Veterans have been found Unaware of VA Pension Benefits http://t.co/7mUYAGzA,VA,VA,0,headline
866938,"Dwayne Bowe's Franchise Tag Is Non-Exclusive : by Joel Thorman on Mar 5 , 2012 4 : 40 PM CST This shouldn't be a sur ... http://t.co/fQKDMHmG",Dwayne Bowe's Franchise Tag,Dwayne Bowe's Franchise Tag,0,headline
896663,#BBC World News is fastest growing #news channel in #Asia http://t.co/W0VX9Es7,#BBC World News,#BBC World News,0,headline
160212,"""By associating with wise people you will become wise yourself."" - Menander",Menander,Menander,0,headline
703821,Karzai strongly condemned the assassination of Kandahar's hajj & auqaf director by unknown gunmen . http://t.co/Xpf8bzo,Karzai,Karzai,1,headline
793086,can anyone paste me the link to a stable stream for the Manu vs Liverpool match ?,Manu,Manu,0,headline
179339,How Obama turned on a dime toward war http://thecable.foreignpolicy.com/posts/2011/03/18/how_obama_turned_on_a_dime_toward_war,Obama,Obama,0,headline
893840,@carrieanninaba Looked like you had fun WITH Reg & Kelly . Ya looked great as always .,Reg,Reg,1,headline
311365,"Starting in 15 mins - 7 Secret ""Create Revenue Now"" Biz Strategies Inspired by @tonyrobbins done by @EricLofholm - http://t.co/VpcHCRxU",@tonyrobbins,@tonyrobbins,0,headline
381402,revolution is for all people it must leading by poor and rich muslim an christ al kind of egyptian society im tunisian and proud go egypt,christ,christ,0,headline
988671,Supreme Court throws out criminal conviction in animal cruelty case â WSLS.com http://bit.ly/c1B4h0,Supreme Court,Supreme Court,0,headline
907500,BrightideaHQ : Open Innovation Success for GE â s Healthymagination : 500+ Real Ideas to Fight Cancer : General Elect ... http://t.co/LcR3JMtN,GE,GE,1,headline
694265,"MasterSwings Tuesday , April 27th ( source : Mr . Swing ) http://bit.ly/a29G0K",MasterSwings,MasterSwings,0,headline
373918,So Cameron screws up the whole of Europe just to save his own job ...,Cameron,Cameron,-1,headline
855040,gave a thumbs up to harsha's comment : they should not be released they should die in jail ............ http://t.co/C9YwMLTQ,harsha's,harsha's,1,headline
235172,bbcworl d: A search is under way for a suspected stowaway seen jumping from a ship in Portsmouth Harbour . http://bit.ly/ http://bgl.me/gco,bbcworl d:,bbcworl d:,0,headline
193358,"My Personal Favorite : Body by Viâ¢ Protein Shake Recipes - Keep It Tasty , Fresh and Keep You Motivated ! http://t.co/6wj3cuGM",Body by Viâ¢,Body by Viâ¢,1,headline
316215,"Braley sees the light during energy tour|A longtime proponent of green technology , Rep . Bruce Braley , ( D-Iowa ) , .. http://oohja.com/xiaq3",Braley,Braley,1,headline
342032,Going to be a great @IBFinchy have a great time in the booth . Go the internationals especially our local QLD boys @PresidentsCup_,QLD,QLD,0,headline
135333,"Samsung GALAXY Note is a new type of smartphone , borne of consumer insight and innovation . Find out more :",Samsung,Samsung,1,headline
826717,I & lt ; 3 Enrique Bunbury .,Enrique Bunbury,Enrique Bunbury,0,headline
381513,B.o.B - Don't Let Me Fall [ Official Music Video ]: http://t.co/98sETXJl,B.o.B,B.o.B,0,headline
313249,Instruct Orchid to sell your home and we will pay the legal fees http://bit.ly/aJNl6I,Orchid,Orchid,0,headline
739807,@eliasrios Brand New Man Utd Babywear now available : http://t.co/OhoIYzjj,Brand New Man Utd,Brand New Man Utd,0,headline
439080,"""We know that no one ever seizes power with the intention of relinquishing it . Power is not a mean , it is an end"" - George Orwell , 1984",George Orwell,George Orwell,0,headline
339035,Goal : Q & A With U.S . Defender Carlos Bocanegra : Questions for and answers from U.S . and Glasgow Rangers defender ... http://t.co/TKLjztfM,Carlos Bocanegra,Carlos Bocanegra,0,headline
469998,Intel Prepping Android 2.2 For x86 Device s: http://cot.ag/9WcsXJ,Intel,Intel,1,headline
136476,Mark Thomason's comment on Four Fiscal Phonies via @nytimes http://t.co/5UNhfxaF,Mark Thomason's,Mark Thomason's,0,headline
376582,Social Media New s: Twitter to Launch Real-Time Analytics Tool ... http://bit.ly/bfN9GB,Twitter,Twitter,0,headline
565326,Asus launches Transformer tablet in India : http://t.co/izFX9jr via @AddThis,Asus,Asus,0,headline
790357,Russia's accession to WTO : Working Party seals the deal on Russia â s membership negotiations http://t.co/fg3tst5R,WTO,WTO,0,headline
564418,"Google+ Pages Now Open For Businesses , Brands , Places & More http://t.co/tCcK077u",Google+,Google+,0,headline
585132,Eskom secures R5.7bn loan from US bank http://t.co/zqj0mSA,Eskom,Eskom,0,headline
192170,"US help for farm hubs ( The Telegraph India ): New Delhi , Dec . 20 : USAID will help India to set up 30 agriculture ... http://t.co/GkZFm08m",USAID,USAID,0,headline
101876,I'd put my money on the sun and solar energy ... I hope we don't have to wait 'til oil and coal run out before we tackle that . Thomas Edison,Thomas Edison,Thomas Edison,1,headline
946180,@FOXSoccer please convey the message to MLS that the ball's color doesn't fit for TV . We are having difficulties following the game .,MLS,MLS,-1,headline
636130,Kitesurf Legend Youri Zoon Recorded - Episode 5 http://t.co/qpT3VvgK,Youri Zoon,Youri Zoon,0,headline
754899,"To be perfectly happy it does not suffice to possess happiness , it is necessary to have deserved it . Victor Hugo",Victor Hugo,Victor Hugo,0,headline
526856,@busymommymedia @5minutesformom is pinterest a good place to post kids music videos ? http://t.co/k4BhTXqI,pinterest,pinterest,0,headline
130441,G-20 : French Fin Min : Important To Make Quick Progress On Firewall : MEXICO CITY ( Dow Jones ) -- French finance mini ... http://t.co/Ylm0P3Ao,G-20,G-20,0,headline
221677,Banks want immunity for illegal shortcuts on millions of mortgages . Tell Obama to stop this bad deal : http://t.co/Xxevckxh via @MoveOn,Obama,Obama,-1,headline
602989,Ethelind Coblin Architect | 40 East 61st Street http://t.co/SDT8bHzd,Ethelind Coblin Architect,Ethelind Coblin Architect,0,headline
771624,New Blog Post : Microsoft Ladies Laptop Tote - Madison http://www.notebookbag.info/microsoft-ladies-laptop-tote-madison/,Microsoft,Microsoft,0,headline
727281,Ivory Coast Diplomat Warns Crisis Threatens to Bring Genocide : Youssofou Bamba made his comments in New York aft ... http://bit.ly/fRblI8,Youssofou Bamba,Youssofou Bamba,0,headline
161621,"Licensed insurance agents in ND double in decade ; telephone , Internet ... : Insurance Department spokeswoman Andr ... http://t.co/7DJELr4P",Insurance Department,Insurance Department,0,headline
688086,"AltSounds / New York based Online Magazine review our debut single - ""Katrina , Andrew , Allen , Nancy all these ... http://t.co/C2xiPKfg",AltSounds,AltSounds,0,headline
205966,"... I go to Rajaie-Shahr and wait for hours until I'm told ""He doesn't want to see you"" . #iranelection",Rajaie-Shahr,Rajaie-Shahr,-1,headline
471338,Apple's 'Education Announcement' Scheduled for January 19 in New York City http://t.co/20dB2DAe,Apple's,Apple's,0,headline
247461,"I posted 2 photos on Facebook in the album ""A escribir ..... "" http://t.co/A7Ck1LoS",Facebook,Facebook,0,headline
835643,sian champions league kena chelsea .. one season must play them how many times man ...,kena chelsea,kena chelsea,0,headline
907058,Liechtenstein ( Vaduz ) VPN Accounts Today : http://tiny.cc/w0z98,Liechtenstein,Liechtenstein,0,headline
220560,@thirumarant One of the best tamil articles I have ever read ! @F5here Well done Young man ! Congrats !! :),tamil,tamil,0,headline
337040,"Listening to @smashingpumpkin on BBC Radio 1 , SD truly is a masterpiece :D",BBC Radio,BBC Radio,0,headline
409479,Target selling the iPad cheaper than Apple : Vintage Wedding DressesGiven the amount of time this piece is going ... http://t.co/0TRLADDC,Target,Target,0,headline
508868,"Rampaged Reality , Biggs Darklighter may have perished during the ... : http://rampagedreality.com/post/5419787419/thebiggs",Biggs Darklighter,Biggs Darklighter,0,headline
417243,Check out this entry to become Greyson Chance â s ProtÃ©gÃ© . #BBMchallenge http://t.co/l46om84o,Greyson Chance,Greyson Chance,0,headline
709520,"Bus Drivers , Transit and Intercity - Careers.Org Occupation Profile",Careers.Org,Careers.Org,0,headline
188044,Kawaii Twikao Turns Your Face Into An Emoticon http://t.co/1vL5Tdui,Kawaii Twikao,Kawaii Twikao,0,headline
373356,Russia's Khimki Activists Say Authorities Targeting Children - Radio Free Europe / Radio Liberty Â© 2011 http://t.co/vs3b29B via @RFERL,Khimki,Khimki,0,headline
773588,About 1000 refuse to leave Pushkin . 1000 people for OMON to beat & arrest . To what strategic end ?,OMON,OMON,-1,headline
383560,@NickKristof Edna Adan is a genuine asset for our country : # Somaliland . Thanks for your support .,Edna Adan,Edna Adan,1,headline
863351,Five simple steps to designing #grid systems â Part 1 | Mark Boulton http://t.co/lpToi9Ci,Mark Boulton,Mark Boulton,0,headline
351603,"Portland entrepreneurs switch to cloud computing , talk with Microsoft's Cindy ... : Imagination Yoga shift ... http://t.co/IwR2BdJM #cloud",Microsoft's Cindy,Microsoft's Cindy,0,headline
722890,"Max von Sydow - best play at Extremely Loud and Incredibly Close , saying no single words ... insanity",Max von Sydow,Max von Sydow,1,headline
742347,"Discuss the law of attraction , book Kevin Trudeau for an interview today ! Click http://tinyurl.com/yatqcqu",Kevin Trudeau,Kevin Trudeau,0,headline
577936,"Some could start businesses RT @shakasisulu : So tweeps , let's suppose we had 100 % matric pass rate across the ( cont ) http://tl.gd/7v0acp",@shakasisulu,@shakasisulu,0,headline
246734,@HaririSaad When Bashar al-Assad will leave ?,Bashar al-Assad,Bashar al-Assad,0,headline
817974,Samsung Offers Android 4.0 Ice Cream Sandwich Upgrade for GALAXY devices http://t.co/1Yi2AtIS,Samsung,Samsung,0,headline
554809,Hello Everyone ! Please join the UTSA Socialite ! Thanks !,UTSA Socialite,UTSA Socialite,1,headline
669212,Watching that RVP goal against #LFC over and over ... He knew how he wanted to hit it before the ball even reached him . Prolific . #siq,RVP,RVP,1,headline
990663,"On page 221 of 470 of Before I Fall , by Lauren Oliver http://t.co/3Gs1zHe3",Lauren Oliver,Lauren Oliver,0,headline
889296,I posted a new photo to Facebook http://t.co/PFVJd69P,Facebook,Facebook,0,headline
686143,""" @ BillGate s: Met with @NYTimesFriedman to talk about the future of the US . Sharing video Friday . # askbillg""",BillGate s:,BillGate s:,0,headline
799588,"Dec . 5 , 2008 a day that will live in economic infamy - long liv da Fed",Fed,Fed,0,headline
822424,It is better to have killed a horse than to have never shaved your nipples . -- Albert Einstein,Albert Einstein,Albert Einstein,0,headline
106086,"Ultra-running and the mysterious White Horse : The long-distance runner Michael Randall Hickman , also known as Mi ... http://t.co/pVDvbpzB",White Horse,White Horse,1,headline
704232,"@rascalflatts @JayDeMarcus @JoeDonRooney when u will put ""EASY"" video on youtube ? I can't see it on cmt.com 'cause i'm from another country : (",youtube,youtube,0,headline
736319,@Omarew how's it going so far ? are you going to be Neo the chosen one ?? :),Neo,Neo,1,headline
905111,"8th Feb 2005 , Kylie Minogue was voted the world's sexiest woman in her 30's by UK magazine Good Housekeeping .... http://t.co/BwLQozur",Kylie Minogue,Kylie Minogue,1,headline
922595,Watched Harry Potter ... a great movie .... very good acting i must say ... Hmmm You Rock My world ... -a superb track by Michael Jackson,Harry Potter,Harry Potter,1,headline
362450,CCA meeting tomorrow at 2.30pm . All committee must be present . Members who are interested you can come too,CCA,CCA,0,headline
385655,Tune in for the Neal Boortz show 10 - noon on KFNX 1100 am in Phoenix or click to listen live http://ow.ly/4EmJT,Neal Boortz,Neal Boortz,1,headline
628467,TVCE a Michael Anthony shell get it cheap while you can pennystocks,Michael Anthony,Michael Anthony,0,headline
680047,. WikiLeaks founder Julian Assange spends another night in solitary confinement http://bit.ly/hr3boJ natwest,WikiLeaks,WikiLeaks,0,headline
712401,Pakistan is facing another historical challenge : Pictures of Veena Malik in some Indian Magazine . Long live freeeeeeeeeeeee media,Veena Malik,Veena Malik,0,headline
140866,halftime of the NBA finals Dallas leads Miami 44-43 LETS GO HEAT !!!!!!!,NBA,NBA,1,headline
971862,"On this day 1963 , In less than ten hours , The Beatles record ten new songs for their first album plus four other ... http://t.co/EBpJFT3w",The Beatles,The Beatles,1,headline
135006,Do you like playing video games ? Final Fantasy for Nintendo DS Find it cheap in eBay . Click here . http://t.co/6q2gkvzC,eBay,eBay,1,headline
215866,I just scored 1832 on Scene It ? Harry Potter for iPhone . Want to beat my score ? Get it from the App Store ! http://bit.ly/9MIwwm,Harry Potter,Harry Potter,0,headline
981034,Fuck guys !!! I want a Dodge Challenger lol #RAW,Dodge,Dodge,1,headline
432233,"Share ideas , ask questions , and be part of our City ! Join Mayor Boudreau at Coffee Hours this month . Details @ http://t.co/xxZmzA5n",Mayor Boudreau,Mayor Boudreau,1,headline
302122,$ IXMD is picking up a bit . Up 17 % so far on the day !!! #stocks #pennystocks #gambling,IXMD,IXMD,1,headline
350380,I posted a new photo to Facebook http://t.co/RkgGMZwM,Facebook,Facebook,0,headline
940303,The successful man will profit from his mistakes and try again in a different way . -- Dale Carnegie,Dale Carnegie,Dale Carnegie,1,headline
451335,Renewable energy will benefit Kingston Springs busine ss: USDA Rural Development business programs administrator ... http://t.co/vWAUyU0s,USDA Rural Development,USDA Rural Development,0,headline
136381,I uploaded a @YouTube video http://t.co/6R3bDV6U arabic christian church yarmuth cnn 640x360 dl,cnn,cnn,0,headline
373588,Sheikh Ahmad Hmoud Al-Sabah of Kuwait is invited to the royal wedding of william and Kate ... guest list http://bit.ly/hcodNu,Sheikh Ahmad Hmoud Al-Sabah,Sheikh Ahmad Hmoud Al-Sabah,0,headline
108272,"How To Learn Forex Trading And Earn Money Trading Online - Product DescriptionI am NOT going to promise you huge , ... http://t.co/sjaQ9aVQ",Forex,Forex,0,headline
636846,"CARA B NaturallyÂ® Arrives in Target Stores Across the U.S . - The ... : Even Patrice Grell Yursik , the founder of ... http://t.co/kt2QMauo",CARA B NaturallyÂ®,CARA B NaturallyÂ®,0,headline
994552,Stressed MFAT staff told to 'get a pet' : A contracted change management adviser at the Foreign Affairs Ministry ... http://t.co/ZJ3RihUM,MFAT,MFAT,0,headline
938063,Cambodia : Rainsy Sentence Shatters Pretense of Democracy : ( New York ) - The latest conviction of the Cambodian oppo ... http://bit.ly/9pjVov,Rainsy,Rainsy,-1,headline
243557,@mayhemmiller When you return to the ufc,ufc,ufc,0,headline
380131,"terrorist & gt ; & gt ; kddafe , qaeda , jeddahs rain :P they are all in onel list",kddafe,kddafe,-1,headline
284935,played a song Edge To Life by Recoil on Myspace http://lnk.ms/LPRF2,Recoil,Recoil,0,headline
135003,"Earth provides enough to satisfy every man's need , but not every man's greed ... ~ Gandhiji",Gandhiji,Gandhiji,0,headline
941216,The Super Samsung Galaxy R and the Blackberry Torch 9810-a Look at Processors http://t.co/60SXnpaZ,Samsung,Samsung,0,headline
502042,@democracynow @sharifkouddous thanks democracynow and sharif for a great coverage of our revolution.keep up the great job,democracynow,democracynow,1,headline
662965,"Chris , if you see this , your brothers and I just want to know that you are okay . Please email me at find_chris_barron @ yahoo.com .",Chris,Chris,1,headline
709670,"I'm trying *Spark , a custom mobile home screen with news , weather , FB , Twitter all in one place . It's free ! http://t.co/1Dhbk4W",FB,FB,1,headline
853045,"Facebook App may access your texts messages , but it's not ... http://t.co/6AOKK1zl",Facebook,Facebook,0,headline
433637,"Beliebers and Selenators ""working together"" . My Ass , Working Together against one person ? Pussies .",Beliebers,Beliebers,-1,headline
608779,Thank you to our latest Twitter Followers @TBaySports @greenpowerplan @greenlitemovie @solarelektrik @NaturalPowerUK @_ave49 #Tbay #Recycle,Twitter,Twitter,0,headline
223605,"4 Big Reasons Why SEO Will Never Die : by Ray ""Catfish"" Comstock , March 4 , 2012 Comments Our industry tends to re ... http://t.co/QS2pTTJ6","Ray ""Catfish"" Comstock","Ray ""Catfish"" Comstock",0,headline
935783,NYSE Liffe US Acquires Exclusive Futures Licenses to Trade 41 MSCI Indexes - Bloomberg http://tinyurl.com/23elsuw,NYSE,NYSE,0,headline
999479,What do you make out of the recent warnings sent to websites by government leaders and the Prime Minister's ... http://t.co/90DPgik8,Prime Minister's,Prime Minister's,0,headline
923843,http://t.co/GyJ9cSTD Pakistani actress alleges Indian mag doctored nude photos :P 1,Pakistani actress,Pakistani actress,0,headline
492473,"Sunsuper Dreams - The Sunsuper winners of $ 5 , 000 for a #betterworld have been chosen - http://t.co/O2KnuQLO - #sunsuperdreams",Sunsuper Dreams,Sunsuper Dreams,0,headline
761128,@OmarDeMoya Thank you very much for the mention . I appreciate it : - http://t.co/nHKHfjz,@OmarDeMoya,@OmarDeMoya,1,headline
966636,"Lady Gaga has 3 shows in HK , wonder if Singapore gonna have 3 too . Think there are still many little monsters out there who dont have tix",Lady Gaga,Lady Gaga,0,headline
992734,"Mandatory Evacuation of Wyoming Valley by 4 p.m . | The Times Leader , Wilkes-Barre , Scranton PA - News http://t.co/GxIBUYJ",The Times Leader,The Times Leader,0,headline
647445,All blackberry holders can enjoy new twitter app ( from RIM ) which supports multiple twitter accounts . bb app world,twitter,twitter,0,headline
664596,Leaked screenshots show T-Mobile releasing the BlackBerry Curve 9360 September 14th http://t.co/THsTh6K,T-Mobile,T-Mobile,0,headline
832875,"Pentagon budget to cut military , cancel programs",Pentagon,Pentagon,0,headline
260082,@JAYBUMAOM Hi Jay !!! I can't wait for your mv and album release ! Woop & lt ; 3,Jay,Jay,1,headline
489004,Egypt : ABC News' Christiane Amanpour Exclusive Interview with President Mubarak - ABC News http://abcn.ws/fl3l7Z,ABC News' Christiane Amanpour,ABC News' Christiane Amanpour,0,headline
104846,"Corbis launches digital music licensing service : If you're a consumer , finding a buying your favorite tunes is a ... http://t.co/taqAH06M",Corbis,Corbis,1,headline
227433,Ayreon - The Human Equation ( 2004 ) FLAC http://t.co/l20qd7ic,Ayreon,Ayreon,0,headline
385341,"Meg Whitman â s â ... voting record is unacceptable ... â - Contra Costa Times Editorial , 10-5-09",Meg Whitman,Meg Whitman,0,headline
428135,@greysonchance Happy New Year Greyson ! I & lt ; 3 YOU,Greyson,Greyson,1,headline
553709,BBC News - Black Friday iTunes infected credit malware alert http://t.co/K3lO7cUt ( via @_tidings_ ),BBC News,BBC News,0,headline
390944,CHEAP O AIR is the fastest growing VACATION PACKAGE site reknown for its best deals dont miss out http://cli.gs/umsVWA,CHEAP O AIR,CHEAP O AIR,1,headline
348491,;) Never let the fear of striking out get in your way . Babe Ruth,Babe Ruth,Babe Ruth,1,headline
542072,@CyanogenMod http://t.co/p7JU4auP not download HTTP/1.0 500 Internal Server Error,@CyanogenMod,@CyanogenMod,0,headline
829303,@Tahir_Fawad get ready for more inflation Jang Multimedia http://shar.es/H7XOO,Jang Multimedia,Jang Multimedia,0,headline
984113,Bank Audi is in Turkish Market with full banking licence . Mabrook,Bank Audi,Bank Audi,1,headline
258679,"will participate for the third and last time in the ACM egyptian national contest tomorrow isA , this time for fun bas :D",ACM,ACM,1,headline
745991,I liked a @YouTube videofrom @b16ball http://t.co/XC2maT7O BMW shows off their semi-autonomous driving sys,BMW,BMW,1,headline
787307,"Budget 2012 : GlaxoSmithKline to invest Â£500m in UK and create 1 , 000 jobs after .. http://t.co/lnwVuOYb ( via @BusinessNewz )",GlaxoSmithKline,GlaxoSmithKline,0,headline
293066,Adriana Lima Naked Celebrity Photo Collection http://goo.gl/fb/vy9y #celebrity #porn,Adriana Lima,Adriana Lima,0,headline
528505,Bloomberg estimates 1.3million Nokia Lumia sales since November http://t.co/xs3kDPQ9,Bloomberg,Bloomberg,0,headline
398337,IG faults Energy Department for not fully implementing HSPD-12 http://t.co/jERi9Tse,IG,IG,0,headline
584005,Tech Rewar d: Consumer New s: Get a Free Apple iPhone 4 ! Details Apply http://t.co/LUx1L9c,Apple,Apple,0,headline
882787,"â Dear Mr . President , I hereby resign â . Facebook spying goes too far . â Simply Zesty - Simply Zesty http://t.co/pfEKlFZb vÃ­a @3wfargentina",Mr . President,Mr . President,0,headline
499067,"Happiness always looks small while you hold it in your hands , but let it go , and you learn at once how big and precious it is . ~Maxim Gorky",~Maxim Gorky,~Maxim Gorky,0,headline
122981,6 mistakes men make on Valentine's Day on Shine http://yhoo.it/eLyj5B,Shine,Shine,0,headline
292111,It takes courage to grow up and turn out to be who you really are . E.E . Cummings . Your business can too http://t.co/ZTKiudk,E.E . Cummings,E.E . Cummings,0,headline
137148,"My 87y.o . Grandma asked me what I do for wrk now , found myself doing crash course in mobile gaming & introducing her to Cut The Rope/OmNom )",Grandma,Grandma,0,headline
722619,Daily News - MEGATech Showcase : The Five Worst Sci-Fi Films of 2011 http://t.co/dI2Z3zyZ,Daily News,Daily News,0,headline
312197,Today Well Lived Will Make Tomorrow a Vision Of Hope : Cheers !! Joyce and Ray : http://bit.ly/GoldenBlog,Joyce,Joyce,0,headline
822898,Cheap Tickets To : Cox appreciates Pujols' value to game http://cheapticketsto.net/cox-appreciates-pujols-value-to-game/,Cox,Cox,0,headline
156855,"""Time Warner , one of the largest media companies in the world , is paid a fee with the sale of each mask , as it owns the rights to the image""","""Time Warner","""Time Warner",0,headline
458884,"in fifth development plan ; #Iran to reduce by 10 % , the number of humanities student s; IRNA http://t.co/SsvYfBKv ( fa )",IRNA,IRNA,0,headline
613729,If you are going to visit Moscow - for you : http://t.co/iBjxpbGF,Moscow,Moscow,0,headline
650774,Victoria Beckham Triumphs at 'Fashion Oscars' #Entertainment http://t.co/q5pr59kW,Victoria Beckham,Victoria Beckham,1,headline
527497,Do You like Ukraine ? Want to see Ukraine as a member of EU ? Read more at http://t.co/TDz36cJ8,EU,EU,1,headline
484343,New blog post ( via @StreetStyleNews ): E For Emily http://t.co/iVpNsmbU,E For Emily,E For Emily,0,headline
996044,"People will forget what you said , people will forget what you did , but people will never forget how you made them feel . Maya Angelou",Maya Angelou,Maya Angelou,1,headline
592620,is Twitter trying to kill ppl's english level or encouraging ppl to talk in short ?,Twitter,Twitter,-1,headline
846367,Q : I love Justin Bieber A : I do not ! http://www.society.me/q/1879843/view,Justin Bieber,Justin Bieber,1,headline
190653,"As we promised last week , we will be giving away 4 Al Wasl Shirts to our Facebook & Twitter Fans , if we won the match . #AlWasl",Al Wasl,Al Wasl,0,headline
231578,"What the .. ? !! I pulled up iTunes and instead of music & playlists , looks like a new program ? Reloading 140 gigs of media ... stupid Apple",iTunes,iTunes,-1,headline
764743,Congratulations & am p; Goodbye to Jordan McCollum - http://marketingtypo.com/l5Q,Jordan McCollum,Jordan McCollum,1,headline
736758,"Hi Everyone at James Daniel , We wanted to send you a great big THANK YOU ... for sending the dj to our Catering ... http://t.co/6Zhn7MFi",James Daniel,James Daniel,1,headline
584733,"Intro to Budha on BestBuy.com http://t.co/bZMXJup appearances by Paul Wall , Bun B and More !",Budha,Budha,1,headline
653464,I liked a @YouTube video http://t.co/sgZlLBNq Fashion Friday : DIY Knuckle Clutch- Alexander McQueen Inspired,Alexander McQueen,Alexander McQueen,1,headline
410989,"Obama 'Allow Small Business Mortgage Help' - Political Punch : Looking to spur job growth , Pres . Obama proposed the ... http://bit.ly/aNuY7k",Obama,Obama,0,headline
214895,Dunman High's 2011 cohort's performance . XD http://t.co/yB7MZtrp,Dunman High's,Dunman High's,0,headline
462662,Check out this facebook page ! http://t.co/a5D54bV via @AddThis,facebook,facebook,0,headline
734729,Curious fact s: What awards Sun Myung Moon have received ? Scholarly institutions presented him with honorary doctorate s: http://t.co/xJfCBlNu,Sun Myung Moon,Sun Myung Moon,1,headline
733273,@HaririSaad We need to do some radical changes when you come back to the Future Party,@HaririSaad,@HaririSaad,0,headline
509404,"Almost Free http://t.co/VFOcl8KH Save 42 % : Superwinch Terra 45 4 , 500-Pound ATV Winch with Cable Happy Birthday Shannon Leto",Shannon Leto,Shannon Leto,1,headline
921854,Environmental Skills Huhne warns solar firms not to promote higher feed-in tariff : Energy Secretary defends deci ... http://t.co/w0P1ArJ9,Environmental Skills Huhne,Environmental Skills Huhne,0,headline
349099,Order Nokia BL-6P Original Battery Mobile Phone Accessories Online http://tinyurl.com/44slymu,Nokia,Nokia,0,headline
365258,Play it Sam .. As time goes by .. Play it !,Sam,Sam,0,headline
393727,Ghazals by Jagjit Singh will be as fresh as ever . Listen to The Ghazhal Maestro ... http://t.co/rIdUDhHs,Jagjit Singh,Jagjit Singh,1,headline
723169,"Enjoyed Public Parts by @jeffjarvis . Wonderful description of implications , benefits , and principles of publicness . Highly recommended .",@jeffjarvis,@jeffjarvis,1,headline
463965,2010 Nobel Prize in Literature Announcement - 2010 Nobel Prize in Literature Announcement See the press conference re ... http://art188.com/7,Nobel,Nobel,0,headline
399208,"@HalaGorani Rally for #Syria in #NYC on Saturday at 1pm in front of the UN , organized by Arab Americans for Democracy in Syria . #Daraa",UN,UN,0,headline
133688,""" @ MattBennett : ""I play Robbie on the show."" -me to strangers all the time."" It sucks u.u",Robbie,Robbie,-1,headline
862419,Up to 72 % Off at Experience Limits http://t.co/TDbBYyRf,Experience Limits,Experience Limits,0,headline
800521,I just joined Arabic Theater and Performance Art Lovers http://t.co/ko0dzpcG,Arabic Theater and Performance Art Lovers,Arabic Theater and Performance Art Lovers,0,headline
502847,Check out this review of Mark's Garden Services #thebestof http://t.co/uBj5BJQN,Mark's Garden Services,Mark's Garden Services,0,headline
