_id,sentence,target,aspect,score,type
404653,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",programs,programs,0,headline
419431,The screen shows great colors.,screen,screen,1,headline
623088,"I have no idea how to burn cd's or to use the web cam, just for starters.",burn cd's,burn cd's,0,headline
589203,"The 17 inch screen is very large, but the computer is very light.",17 inch screen,17 inch screen,-1,headline
645127,"My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.",support,support,-1,headline
741367,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Bluetooth,Bluetooth,0,headline
867629,I also liked the glass screen.,glass screen,glass screen,1,headline
607628,The switchable graphic card is pretty sweet when you want gaming on the laptop.,switchable graphic card,switchable graphic card,1,headline
150245,"It's not a wear-and-tear issue, not due to user carelessness and most importantly, they CAN'T guarantee the problem will be solved if it is sent for service and I have to accept the outcome.",service,service,-1,headline
441783,"The battery life has not decreased since I bought it, so i'm thrilled with that.",battery life,battery life,1,headline
588223,"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.",technical support,technical support,-1,headline
317582,I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR,BOOT MGR,0,headline
117824,Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,recovery cd,recovery cd,-1,headline
517412,The price and features more than met my needs.,price,price,1,headline
684475,Skype is just so dang cool with this machine too.,Skype,Skype,1,headline
314472,the mouse buttons are hard to push.,mouse buttons,mouse buttons,-1,headline
322986,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",HDD,HDD,1,headline
472361,All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,quality,quality,1,headline
351916,"(Beware, their staff could send you back making you feel that only they know what a computer is.",staff,staff,-1,headline
417012,My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,GarageBand,GarageBand,0,headline
581593,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,warranty,warranty,0,headline
957012,and looks very sexyy:D  really the mac book pro is the best laptop specially for students in college if you are not caring about price.,price,price,-1,headline
721037,A great computer for light home use and business use.,home use,home use,1,headline
269456,"Also consider the MS Office apps are all trial versions, hope you have your own copies.",MS Office apps,MS Office apps,-1,headline
748931,The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life,battery life,1,headline
733465,"lightweight, long battery life, excellent transition from PC;",battery life,battery life,1,headline
109438,The price is another driving influence that made me purchase this laptop.,price,price,1,headline
904265,The Nortons virus scan is only for a very short time unlike others that usually are good for a year.,Nortons virus scan,Nortons virus scan,-1,headline
969627,It is stamped and not in pieces therefore it is a stronger more resilient frame.,frame,frame,1,headline
420028,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,features,features,1,headline
458400,Came fully loaded - good.,loaded,loaded,1,headline
347015,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",windows,windows,0,headline
207568,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",Vista,Vista,0,headline
931516,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",key broad,key broad,-1,headline
460952,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.",warranty,warranty,-1,headline
435751,But I needed a laptop for school use.,school use,school use,0,headline
295285,This is the complete opposite to an ergonomic design.,design,design,-1,headline
681620,I would like at least a 4 hr. battery life.,battery life,battery life,0,headline
906170,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,programs,programs,-1,headline
174487,"Wireless has not been a issue for me, like some others have meantioned.",Wireless,Wireless,1,headline
969411,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",battery life,battery life,-1,headline
473098,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",trackpad,trackpad,1,headline
412570,I guess the only good thing that came out of these were the speakers and the subwoofer.,speakers,speakers,1,headline
704760,Theres a built in camera with special effects- for video and photography.,built in camera,built in camera,1,headline
867904,All for such a great price.,price,price,1,headline
891203,"Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.",warranty,warranty,0,headline
664740,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,left mouse key,left mouse key,0,headline
390538,Clear picture on it and everything.,picture,picture,1,headline
816459,"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranty,extended warranty,0,headline
360790,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery,battery,1,headline
696339,"Screen is awesome, battery life is good.",Screen,Screen,1,headline
112903,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,appearance,appearance,1,headline
732395,The technical service for dell is so 3rd world it might as well not even bother.,technical service for dell,technical service for dell,-1,headline
487068,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,graphics,-1,headline
293280,"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",battery,battery,-1,headline
736280,"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case,case,1,headline
806207,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",performance,performance,1,headline
726856,Excellent speed for processing data.,speed,speed,1,headline
207005,When you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support,tech support,-1,headline
419022,I was taught to use Photoshop and was amazed.,Photoshop,Photoshop,1,headline
167746,Somehow the system clock got messed up after reboot.,system clock,system clock,-1,headline
226135,"the only problem is that i had to add 1 gb RAM, the computer was kinda slow.",RAM,RAM,-1,headline
729212,"The driver updates don't fix the issue, very frustrating.",driver updates,driver updates,-1,headline
363582,I will never go back to Windows!,Windows,Windows,-1,headline
929585,It works really well.,works,works,1,headline
871730,"Bigger HD, better graphics card, and a bid HD.",HD,HD,1,headline
919723,The built in camera is very useful when chatting with other techs in remote buildings on our campus.,built in camera,built in camera,1,headline
114917,"Mine came at $1,700 w/o a DVD burner (!).",DVD burner,DVD burner,-1,headline
217586,The DVD burner broke after burning 3 DVD'd during that time!,DVD burner,DVD burner,-1,headline
890872,It works fine with our wireless and they've had not problems.,works,works,1,headline
521305,But you must get the 15 inch.,15 inch,15 inch,1,headline
155752,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",use,use,1,headline
863891,The casing of the power cord fried and shocked my husband when he pulled it out of the socket.,casing of the power cord,casing of the power cord,-1,headline
118205,It does not keep internet signals no matter where you bring it.,internet signals,internet signals,-1,headline
689963,It's a great product for a great price!,price,price,1,headline
344070,"Again, the same problem, the right speaker did not work.",right speaker,right speaker,-1,headline
899844,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,software,software,1,headline
387435,and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer,multiple page viewer,1,headline
367207,This was the 3rd day and part still had not been shipped.,shipped,shipped,-1,headline
558585,Keyboard good sized and wasy to use.,Keyboard,Keyboard,1,headline
434727,HP said it was out of warranty.,warranty,warranty,0,headline
597455,"I never had this kind of quality issue with Dell (not to say Dell is that great), not with a brand new laptop.",quality,quality,-1,headline
246928,wonderful features.,features,features,1,headline
421721,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,recovery disk,recovery disk,-1,headline
137865,Im glad that it has such great features in it.,features,features,1,headline
588367,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,programs,programs,1,headline
541966,Great wifi too.,wifi,wifi,1,headline
873468,"WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.",TYPING,TYPING,-1,headline
643813,"Only a few days after I received the computer back, the screen froze again.",screen,screen,-1,headline
317248,It is not ideal for children because of the temp.,temp,temp,-1,headline
841676,Although i do believe that Windows operating system may be to fault for some of the problems.,Windows operating system,Windows operating system,-1,headline
836635,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",OS,OS,1,headline
270114,Images are crisp and clean.,Images,Images,1,headline
426259,although its windows vista compared to windows xp sucks.,windows vista,windows vista,1,headline
953228,"We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Vista,Vista,-1,headline
546727,"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4GB stick of RAM,4GB stick of RAM,1,headline
217105,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,hardrive,hardrive,-1,headline
437187,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,performance,performance,1,headline
969839,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",runs,runs,1,headline
160602,At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.,system board,system board,-1,headline
426551,"It has plenty of memory, lots of hard drive, and great graphics.",memory,memory,1,headline
550547,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs,programs,1,headline
618274,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge,hinge,0,headline
922232,My problem was with DELL Customer Service.,DELL Customer Service,DELL Customer Service,-1,headline
363867,"Newegg's RMA service was great as always, I contacted them late Friday night, and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday.",RMA service,RMA service,1,headline
492745,Design: very durable.,Design,Design,1,headline
916287,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,screen/video resolution,screen/video resolution,-1,headline
548627,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Dreamweaver,Dreamweaver,0,headline
329075,"I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",warrenty,warrenty,-1,headline
547228,Ive had to call tech support many times.,tech support,tech support,0,headline
705495,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",Apple applications,Apple applications,1,headline
740024,Not to mention it has shit gigs.,gigs,gigs,-1,headline
753489,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory,memory,1,headline
239418,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",web browsing,web browsing,1,headline
989593,"Quality Display  I love HP,, it's the only computer/printer we will buy.",Quality Display,Quality Display,1,headline
364623,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,12 cell battery,1,headline
924984,The case is carved out of a single block of aluminum.,case,case,0,headline
297290,"the features are great, the only thing it needs is better speakers.",features,features,1,headline
914430,"It was still working, but there was nothing on the screen.",screen,screen,-1,headline
812923,I bought this laptop and found its TAB is not functioning.,TAB,TAB,-1,headline
216799,"-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).",TFT panel,TFT panel,-1,headline
414834,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen,screen,-1,headline
386790,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,picture,1,headline
119306,The much lauded combined touch pad and clicker is a nightmare.,combined touch pad and clicker,combined touch pad and clicker,-1,headline
442574,"The Unibody construction is solid, sleek and beautiful.",Unibody construction,Unibody construction,1,headline
453000,This MacBook is an outstanding product with great value.,value,value,1,headline
355213,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows,Windows,-1,headline
202881,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY,BATTERY,-1,headline
713137,and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage,storage,1,headline
911716,"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",Nvidia chipset,Nvidia chipset,-1,headline
952467,I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,extended warranty,extended warranty,0,headline
472165,"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",Programs,Programs,-1,headline
106494,I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,CHARGE TIME,CHARGE TIME,-1,headline
578418,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size,size,-1,headline
199276,"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,key bindings,-1,headline
455556,Keyboard is reasonable size.,Keyboard,Keyboard,1,headline
363336,I find myself using the 10-key more than I thought I would.,10-key,10-key,1,headline
692183,"The screen is bright and clear, the operating system is solid and friendly to a novice.",screen,screen,1,headline
816920,It has a .1 ghz faster processor and a stock 500gb hard drive.,processor,processor,1,headline
207815,The feature are good enough for what I need.,feature,feature,1,headline
578442,"Finally, the biggest problem has been tech support.",tech support,tech support,-1,headline
291002,""" This isn't a big deal, I haven't noticed the issue with DVDs or other media, only through USB output.",USB output,USB output,-1,headline
622706,With Windows laptops a wireless mouse is an absolute must.,wireless mouse,wireless mouse,0,headline
255480,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Windows,Windows,1,headline
754529,But if you're willing to pay another 200 dollar for a windows disc.,windows disc,windows disc,0,headline
668998,Very good quality and well made.,quality,quality,1,headline
856337,"I bought a Logitech desktop set in anticipation for using with the MBP, but I use the touchpad 90% of the time.",touchpad,touchpad,1,headline
569579,my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated video card.,video card,video card,0,headline
455232,It had the full sized touch pad with 2 buttons instead of just one.,touch pad,touch pad,0,headline
307906,"Typically, when I purchase a new laptop I always end up using an external mouse for convenience.",external mouse,external mouse,0,headline
525002,It was super easy to set up and Is really easy to get used to.,set up,set up,1,headline
850661,"The only thing that can be updated is the video, other than that you're all set.",video,video,-1,headline
933849,Its a good laptop for its value.,value,value,1,headline
287192,Then the hard drive failed;,hard drive,hard drive,-1,headline
545959,This is a great value for the money.,value,value,1,headline
119355,"It was a great laptop, ran great and was really fast.",ran,ran,1,headline
499137,The battery has never worked well.,battery,battery,-1,headline
714148,I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company.,company,company,-1,headline
640008,The only problem is a lack of screen resolutions!,screen resolutions,screen resolutions,-1,headline
972179,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard,keyboard,-1,headline
215392,"It has many great programs, such as ILife, iPhotos and others.",programs,programs,1,headline
465808,"The processor went on me, the fan went and the motherboard went.",processor,processor,-1,headline
667493,It is very well built.,built,built,1,headline
542823,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,performance,performance,1,headline
532717,The screen resolution was exactly what I was looking for.,screen resolution,screen resolution,1,headline
381680,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Snow Leopard,Snow Leopard,1,headline
501506,There is no number pad to the right of the keyboard which is a bummer.,pad,pad,-1,headline
191921,After 20-30 min the screen of the notebook switched off.,screen,screen,-1,headline
444283,"If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.",Windows 7,Windows 7,1,headline
372099,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",programs,programs,1,headline
953797,10 hours of battery life is really something else....,battery life,battery life,1,headline
317523,Runs fast and the regular layout keyboard is so much better.,Runs,Runs,1,headline
408484,"All the programs are easy and straight forward on my MacBook Pro, it is clean and organized, which I always strive to be myself.",programs,programs,1,headline
542101,I reinstalled windows through the recovery discs and everything seemed good again.,windows,windows,1,headline
109349,"Windows 7 Starter is terrific (no you can't change the background) but I don't need to, I use it just for school work.",Windows 7 Starter,Windows 7 Starter,1,headline
480890,Support has been lackluster and now I just want a refund.,Support,Support,-1,headline
469972,"First of all, they had no record of me having the 3 year warranty I'd paid almost $400 for, and I had to call in, spend hours on their online chat service, and fax in multiple documents.",3 year warranty,3 year warranty,-1,headline
928496,""">  iPhoto is probably the best program I have ever worked with: easy and convenient.",iPhoto,iPhoto,1,headline
415830,I love to write and play with graphics and html programming and my new Toshiba works great on both!,works,works,1,headline
178688,My laptop now has no battery.,battery,battery,-1,headline
382531,It made the computer much easier to use and navigate.,use,use,1,headline
525390,":-)If you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.",battery life,battery life,-1,headline
127250,"Needs longer lasting battery, More than 1 to 2 Hrs.",battery,battery,-1,headline
851219,in May I started having problems with the USB ports not working.,USB ports,USB ports,-1,headline
418864,10 plus hours of battery...,battery,battery,1,headline
225479,"The design is awesome, quality is unprecedented.",design,design,1,headline
775865,The Mac version of Microsoft Office is cheaper than buying the actual and works just as well.,Mac version of Microsoft Office,Mac version of Microsoft Office,1,headline
716648,"The Mac takes about the same amount of starting-up time as the average PC, but keeps itself cleaned up and ready to use.",starting-up time,starting-up time,1,headline
331336,The Toshiba Net book operates very well.,operates,operates,1,headline
718697,"the touch pad is fine - again, it's a real touch pad.",touch pad,touch pad,1,headline
951354,"It is also very lightweight, making transporting this computer very easy.",transporting,transporting,1,headline
827538,It's wonderful for computer gaming.,gaming,gaming,1,headline
988211,"AND the best part is that it even comes with a free printer (when they have a certain promotion/offer going, of course)!",printer,printer,1,headline
808752,it is very easy for anyone to use an apple and specially the mcbook pro notebook.,use,use,1,headline
103167,"The flaws are, this computer is not for computer gamers because of the OS X.",OS X,OS X,-1,headline
427280,They really do have the worlds very worst repair service.,repair service,repair service,-1,headline
788870,They need to stop outsoucing and send some complaint calls to US based customer service agents for those who live in the United states.,customer service agents,customer service agents,-1,headline
532340,I was also able to install and use my Photoshop and AfterEffects programs easily.,Photoshop,Photoshop,1,headline
873426,I'm already hooked on the sleek look and dependability that this laptop has shown.,look,look,1,headline
727636,And having to deal with the company has been a even worse nightmare.,company,company,-1,headline
345085,I will definitely be getting a new laptop if it has any more issues after the warranty expires and researching carefully when I do so I don't run accross a situation like this again!,warranty,warranty,0,headline
762794,It has all the features that are necessary for college and if not they are able to be added onto the computer.,features,features,1,headline
564035,"I've owned this labtop for less then two months, already the mouse button has broke.",mouse button,mouse button,-1,headline
185338,"It did fairly well, other than it's poor performance, overheating and occational blue screen.",performance,performance,-1,headline
391657,"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",touchpad,touchpad,1,headline
782015,tons of bloatware and junk programs.,programs,programs,-1,headline
806219,lots of extra space but the keyboard is ridiculously small.,space,space,1,headline
208459,"Good keyboard, long battery life, largest hard drive and windows 7.",keyboard,keyboard,1,headline
575852,The processor is very quick and effective as I load webpages and applications.,processor,processor,1,headline
958270,My battery went bad about a year and a half after having it and it cost around eighty to a hundred dollars!,battery,battery,-1,headline
834556,"It pretty much does everything we could ever need, and looks great to boot.",boot,boot,1,headline
927063,"As a lifelong Windows user, I was extremely pleased to make the change to Mac.",Windows,Windows,-1,headline
974294,"The Macbook is also made better, my computer has never got a virus, and the laptop runs just as fast as the first day I bought it.",runs,runs,1,headline
432239,"I picked it out because it was inexpensive ($400) and I thought it would be a good, easy to use first laptop.",use,use,1,headline
120682,Pay attention to the specs if you want these options.,specs,specs,0,headline
357201,It also does not have bluetooth.,bluetooth,bluetooth,-1,headline
620610,great battery life.,battery life,battery life,1,headline
557705,The real stand out on this computer is the feel of the keyboard and it's speed.,keyboard,keyboard,1,headline
889446,"At first, the computer seemed a great deal--seemingly high-end specs for a low, low price.",specs,specs,1,headline
330271,Delivery was early too.,Delivery,Delivery,1,headline
476043,And that probably explains why I've already had my SATA controller go bad within a year of buying it.,SATA controller,SATA controller,-1,headline
877039,It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,video editing,video editing,1,headline
989079,My main reason to convert was the imovie program.,imovie program,imovie program,1,headline
656131,It has a faster processor and more ram.,processor,processor,1,headline
213207,"Laptops are usually used on the go, so why not give you a better battery?",battery,battery,-1,headline
316211,I wasn't a big fan of the Netbooks but this one was very well designed.,designed,designed,1,headline
818247,And the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles.,warranty,warranty,1,headline
549243,I still have that stupid bluetooth mouse to!,bluetooth mouse,bluetooth mouse,-1,headline
503235,"Would like more trendy, high tech features.",features,features,-1,headline
184621,Keyboard is great but primary and secondary control buttons could be more durable.,Keyboard,Keyboard,1,headline
797064,"I got it back again and was told the motherboard had been replaced, so I was now on the SECOND motherboard within 3 months.",motherboard,motherboard,-1,headline
340819,Processor - When compared to my 3 week old Early 2011 edition there I barely experience any difference in performance (2.3 GHz v/s 2.4 GHz).,Processor,Processor,0,headline
348111,"They say it could be the motherboard again, but Dell",motherboard,motherboard,-1,headline
142079,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,patches,patches,-1,headline
266256,"Love the speed, especially!",speed,speed,1,headline
439390,It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.,system memory,system memory,1,headline
462207,"Not only are the versions of these programs able to be saved, worked on and opened on both a PC and Mac, the versions of these programs on a Mac are graphically and functionally superior.",programs,programs,1,headline
709689,"The speed gives you the power to work on these projects seamlessly, and multiple at a time if you sowish.",speed,speed,1,headline
808763,Awesome laptop and the perfect size to carry around in college.,size,size,1,headline
363311,"A MONTH LATER, we reinstall the OS (Vista).",OS (Vista),OS (Vista),-1,headline
668897,"Some problems can be fixed if you purchase new software, but there is no guarentee.",software,software,-1,headline
491735,The battery life is also relatively good.,battery life,battery life,1,headline
999097,"I definitely suggest getting an extended warranty, you will probably need it!",extended warranty,extended warranty,1,headline
185747,"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",use,use,1,headline
201137,"I don't have stupid pop up windows (even when I have pop ups blocked), I don't have to wait 5 minutes for a webpage to download, and best of all I can run all the web programming software I need to use all at once without slowing me down.",pop up windows,pop up windows,1,headline
592396,Memory is upgradable.,Memory,Memory,1,headline
761629,"Web access through the 3G network is so slow, it's very frustrating and VERY DISAPPOINTING.",Web access,Web access,-1,headline
672463,The large screen also helps when you are working in design based programs like Adobe Creative Suite.,screen,screen,1,headline
620282,Moral of the story:-Do not buy anything from companies that do not respect their customers.,companies,companies,-1,headline
123545,This is my first Dell I heard their customer service was lacking and that they were working on improving it!,customer service,customer service,-1,headline
744917,As well as having the plug in the computer come loose.,plug,plug,-1,headline
355363,Second HDD cover has walls inside that need to be broken if you what to install one.,HDD cover,HDD cover,0,headline
624874,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.,applications,applications,0,headline
536033,Great product by Apple with the new great looking design.,design,design,1,headline
855144,I love the keyboard.,keyboard,keyboard,1,headline
927766,I will have to purchase Spy ware or Nortell for privacy protection.,Spy ware,Spy ware,0,headline
313320,I was said it's videocard.,videocard,videocard,-1,headline
106100,For the price and what I get out of it has exceeded my expectations.,price,price,1,headline
670281,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",drivers,drivers,-1,headline
781493,The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,speakers,speakers,0,headline
236627,"Now, as easy as it is to use, and I do think it is a great STARTER laptop.",use,use,1,headline
875474,"Setting would change for some reason, the screen size would change on it's own, like the pixel sizes and whatnot.",Setting,Setting,-1,headline
824500,It had some kind of pre installed software update that completely shut the computer down when you clicked it.,pre installed software update,pre installed software update,-1,headline
579682,"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",customer services,customer services,-1,headline
118761,"Also, the space bar makes a noisy click every time you use it.",space bar,space bar,-1,headline
568251,iPhotos is an excellent program for storing and organizing photos.,iPhotos,iPhotos,1,headline
983791,Other than that its a great performing machine and well meets all my needs and more.,performing,performing,1,headline
258779,"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting.",software,software,-1,headline
271515,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",programs,programs,1,headline
469056,"The only thing I didn't learn in my research was the software I would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.",software,software,0,headline
771169,Comfterbale to use light easy to transport.,use,use,1,headline
236842,The Computer itself is a good product but the repair depot stinks.,repair depot,repair depot,-1,headline
799197,the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,cd drive,cd drive,-1,headline
985080,"So, the hard disk capacity really doesn't matter to me.",hard disk capacity,hard disk capacity,0,headline
208946,Keys stick periodically and I havent had the laptop for 45 days yet.,Keys,Keys,-1,headline
916657,I also like that you can scroll down in a window using two fingers on the trackpad.,trackpad,trackpad,1,headline
900438,Everything from the design to the OS is simple and to the point.,design,design,1,headline
506055,I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.,shipping,shipping,-1,headline
596467,I personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.,gaming look,gaming look,1,headline
904572,"When you look at the specs on Apple products in comparison to a Dell or a HP, yes they do seem to offer less for a higher cost.",cost,cost,-1,headline
162651,The only downfall is the volume control.,volume control,volume control,-1,headline
663923,Very fast boot up and shut down.,boot up,boot up,1,headline
433463,I finally decided on this laptop because it was the right price for what I need it.,price,price,1,headline
773484,"If internet connectivity is important I would recommend going with a dell net book for 50 bucks more, or buy a USB wireless card.",internet connectivity,internet connectivity,0,headline
474946,I had read online that some users were having sound problems.,sound,sound,-1,headline
589113,"My last computer, a Toshiba, cost only $400, and worked like a charm for many years.",cost,cost,1,headline
646200,It discharges too quickly.,discharges,discharges,-1,headline
556704,"But to be honest, the compatibility issues and the other little quirks make me think I ll buy a PC next time.",compatibility,compatibility,-1,headline
239972,Then it ceased charging at all.,charging,charging,-1,headline
511950,"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",trend micro,trend micro,0,headline
915011,"The computer continued to give me issues and in Late June it completely died again and I tried to call Acer again to get it fixed and they refused to help me, they said my warrenty was up and hung up on me.",warrenty,warrenty,-1,headline
216660,I've haven't had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off.,plastic piece,plastic piece,0,headline
985913,Wonderful sleek case design is only on the outside.,case design,case design,1,headline
257392,It is speedy when connected wirelessly to any network regardless if the connection is weak or not.,connection,connection,0,headline
135236,The pricing is very competitive.,pricing,pricing,1,headline
709853,Connecting to my wireless router via built-in wireless took no time at all.,built-in wireless,built-in wireless,1,headline
670747,This computer is exceptionally thin for it's screen size and processing power.,screen size,screen size,1,headline
360538,I have not had a problem with the applications quitting or freezing.,applications,applications,1,headline
363757,This wiped out several programs that were installed on the computer when it was bought.,programs,programs,-1,headline
